Item number,Freq Target,Diam_LL,Diam_UL,Tip OD LENGTH,Formula-G,Formula-PO
FJWX60A,276,8.46,8.56,UPT TOD @76MM,#N/A,#N/A
FKWR60A,246,8.46,8.56,UPT TOD @25MM,#N/A,#N/A
FKWR60A,246,8.46,8.56,UPT TOD @76MM,#N/A,#N/A
FKWS60A,261,8.46,8.56,UPT TOD @25MM,#N/A,#N/A
FKWS60A,261,8.46,8.56,UPT TOD @76MM,#N/A,#N/A
FKWTS60A,261,8.46,8.56,UPT TOD @25MM,#N/A,#N/A
FKWTS60A,261,8.46,8.56,UPT TOD @76MM,#N/A,#N/A
FKWX60A,276,8.46,8.56,UPT TOD @25MM,#N/A,#N/A
FKWX60A,276,8.46,8.56,UPT TOD @76MM,#N/A,#N/A
FKWY60A,276,8.46,8.56,UPT TOD @25MM,6,1
FKWY60A,276,8.46,8.56,UPT TOD @76MM,6,1
FLHR20A,266,9.29,9.45,UPT TOD @32MM,#N/A,#N/A
FLHR20A,266,9.29,9.45,UPT TOD @76MM,#N/A,#N/A
FLHS20A,281,9.29,9.45,UPT TOD @32MM,#N/A,#N/A
FLHS20A,281,9.29,9.45,UPT TOD @76MM,#N/A,#N/A
FLHX20A,296,9.29,9.45,UPT TOD @32MM,#N/A,#N/A
FLHX20A,296,9.29,9.45,UPT TOD @76MM,#N/A,#N/A
FLHY20A,296,9.29,9.45,UPT TOD @32MM,#N/A,#N/A
FLHY20A,296,9.29,9.45,UPT TOD @76MM,#N/A,#N/A
FLWY60A,276,8.46,8.56,UPT TOD @25MM,#N/A,#N/A
FLWY60A,276,8.46,8.56,UPT TOD @76MM,#N/A,#N/A
FMHY20A,296,9.29,9.45,UPT TOD @32MM,#N/A,#N/A
FMHY20A,296,9.29,9.45,UPT TOD @76MM,#N/A,#N/A
G5WA60A,231,8.4,8.56,UPT TOD @25MM,#N/A,#N/A
G5WA60A,231,8.4,8.56,UPT TOD @76MM,#N/A,#N/A
G5WL60A,221,8.4,8.56,UPT TOD @25MM,#N/A,#N/A
G5WL60A,221,8.4,8.56,UPT TOD @76MM,#N/A,#N/A
G5WR60A,246,8.4,8.56,UPT TOD @76MM,1,2
G5WR60A,246,8.4,8.56,UPT TOD @25MM,1,2
G5WS60A,260,8.4,8.56,UPT TOD @25MM,#N/A,#N/A
G5WS60A,260,8.4,8.56,UPT TOD @76MM,#N/A,#N/A
G5WS60B,261,8.4,8.56,UPT TOD @25MM,#N/A,#N/A
G5WS60B,261,8.4,8.56,UPT TOD @76MM,#N/A,#N/A
G5WX60A,276,8.4,8.56,UPT TOD @25MM,#N/A,#N/A
G5WX60A,276,8.4,8.56,UPT TOD @76MM,#N/A,#N/A
G6WR60A,246,8.4,8.56,UPT TOD @25MM,#N/A,#N/A
G6WR60A,246,8.4,8.56,UPT TOD @76MM,#N/A,#N/A
G6WS60B,261,8.4,8.56,UPT TOD @25MM,5,1
G6WS60B,261,8.4,8.56,UPT TOD @76MM,5,1
G6WX60A,276,8.4,8.56,UPT TOD @25MM,#N/A,#N/A
G6WX60A,276,8.4,8.56,UPT TOD @76MM,#N/A,#N/A
G7WR60A,246,8.4,8.56,UPT TOD @25MM,5,1
G7WR60A,246,8.4,8.56,UPT TOD @76MM,5,1
G7WS60A,260,8.4,8.56,UPT TOD @25MM,#N/A,#N/A
G7WS60A,260,8.4,8.56,UPT TOD @76MM,#N/A,#N/A
G7WS60B,261,8.4,8.56,UPT TOD @25MM,5,1
G7WS60B,261,8.4,8.56,UPT TOD @76MM,5,1
G7WX60A,276,8.4,8.56,UPT TOD @25MM,#N/A,#N/A
G7WX60A,276,8.4,8.56,UPT TOD @76MM,#N/A,#N/A
G8IR20A,266,9.35,9.45,UPT TOD @76MM,5,1
G8IR20A,266,9.35,9.45,UPT TOD @25MM,5,1
G8IS20A,281,9.35,9.45,UPT TOD @76MM,#N/A,#N/A
G8IS20A,281,9.35,9.45,UPT TOD @25MM,#N/A,#N/A
G8IS20B,281,8.99,9.09,UPT TOD @3MM,#N/A,#N/A
G8IS20B,281,9.17,9.27,UPT TOD @35MM,#N/A,#N/A
G8IX20A,296,9.35,9.45,UPT TOD @25MM,#N/A,#N/A
G8IX20A,296,9.35,9.45,UPT TOD @76MM,#N/A,#N/A
G8IX20B,296,8.99,9.09,UPT TOD @3MM,#N/A,#N/A
G8IX20B,296,9.17,9.27,UPT TOD @35MM,#N/A,#N/A
G8WS60A,261,8.4,8.56,UPT TOD @25MM,#N/A,#N/A
G8WS60A,261,8.4,8.56,UPT TOD @76MM,#N/A,#N/A
G8WX60A,276,8.4,8.56,UPT TOD @25MM,#N/A,#N/A
G8WX60A,276,8.4,8.56,UPT TOD @76MM,#N/A,#N/A
GLWS60A,271,8.46,8.56,UPT TOD @25MM,#N/A,#N/A
GLWS60A,271,8.46,8.56,UPT TOD @76MM,#N/A,#N/A
GMWS60A,286,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
GMWS60A,286,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
GMWS60A,286,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
HLWR60A,258,8.46,8.56,UPT TOD @25MM,#N/A,#N/A
HLWR60A,258,8.46,8.56,UPT TOD @76MM,#N/A,#N/A
HMWS60A,273,8.46,8.56,UPT TOD @25MM,#N/A,#N/A
HMWS60A,273,8.46,8.56,UPT TOD @76MM,#N/A,#N/A
HNWX60A,288,8.46,8.56,UPT TOD @25MM,#N/A,#N/A
HNWX60A,288,8.46,8.56,UPT TOD @76MM,#N/A,#N/A
JRIA00A,313,8.96,9.12,UPT TOD @3MM,#N/A,#N/A
JRIA00A,313,9.19,9.35,UPT TOD @35MM,#N/A,#N/A
KAHL10A,270,8.96,9.12,UPT TOD @3MM,#N/A,#N/A
KAHL10A,270,9.19,9.35,UPT TOD @35MM,#N/A,#N/A
KAHUL10A,252,8.96,9.12,UPT TOD @3MM,#N/A,#N/A
KAHUL10A,252,9.19,9.35,UPT TOD @35MM,#N/A,#N/A
KAIL75A,317,8.96,9.12,UPT TOD @3MM,#N/A,#N/A
KAIL75A,317,9.19,9.35,UPT TOD @35MM,#N/A,#N/A
KAIUL75A,296,9.19,9.35,UPT TOD @35MM,#N/A,#N/A
KAIUL75A,296,8.96,9.12,UPT TOD @3MM,#N/A,#N/A
KAWL45A,231,8.81,8.97,UPT TOD @3MM,#N/A,#N/A
KAWL45A,231,8.81,8.97,UPT TOD @51MM,#N/A,#N/A
KAWL45A,231,8.81,8.97,UPT TOD @64MM,#N/A,#N/A
KAWUL45A,214,8.81,8.97,UPT TOD @3MM,#N/A,#N/A
KAWUL45A,214,8.81,8.97,UPT TOD @51MM,#N/A,#N/A
KAWUL45A,214,8.81,8.97,UPT TOD @64MM,#N/A,#N/A
KBWL45A,231,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
KBWL45A,231,8.43,8.59,UPT TOD @64MM,#N/A,#N/A
KBWUL45A,196,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
KBWUL45A,196,8.43,8.59,UPT TOD @64MM,#N/A,#N/A
KBWUL45B,214,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
KBWUL45B,214,8.43,8.59,UPT TOD @64MM,#N/A,#N/A
KDWA60A,231,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
KDWA60A,231,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
KDWR60A,247,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
KDWR60A,247,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
KDWS60A,273,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
KDWS60A,273,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
KDWTS60A,279,8.43,8.59,UPT TOD @3 MM,#N/A,#N/A
KDWTS60A,279,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
KDWX60A,291,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
KDWX60A,291,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
KFHA10A,280,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFHA10A,280,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFHL10A,259,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFHL10A,259,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFHR10A,301,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFHR10A,301,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFHS10A,321,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFHS10A,321,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIA95A,291,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIA95A,291,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIL80A,284,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIL80A,284,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIL80B,284,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIL80B,284,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIL95A,275,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIL95A,275,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIR55A,384,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIR55A,384,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIR60A,376,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIR60A,376,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIR65A,367,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIR65A,367,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIR70A,357,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIR70A,357,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIR75A,347,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIR75A,347,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIR76A,343,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIR76A,343,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIR80A,336,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIR80A,336,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIR83A,330,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIR83A,330,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIR85A,327,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIR85A,327,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIR89A,319,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIR89A,319,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIR90A,318,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIR90A,318,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIS55A,413,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIS55A,413,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIS60A,404,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIS60A,404,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIS65A,393,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIS65A,393,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIS70A,384,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIS70A,384,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIS75A,372,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIS75A,372,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIS76A,368,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIS76A,368,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIS80A,364,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIS80A,364,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIS83A,360,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIS83A,360,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIS85A,355,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIS85A,355,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIS89A,349,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIS89A,349,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KFIS90A,346,8.96,9.12,UPT TOD @3 MM,#N/A,#N/A
KFIS90A,346,9.19,9.35,UPT TOD @35 MM,#N/A,#N/A
KJHA10A,279,8.96,9.12,UPT TOD @3MM,#N/A,#N/A
KJHA10A,279,9.19,9.35,UPT TOD @35MM,#N/A,#N/A
KJHR10A,293,8.96,9.12,UPT TOD @3MM,#N/A,#N/A
KJHR10A,293,9.19,9.35,UPT TOD @35MM,#N/A,#N/A
KJHS10A,313,8.96,9.12,UPT TOD @3MM,#N/A,#N/A
KJHS10A,313,9.19,9.35,UPT TOD @35MM,#N/A,#N/A
KJWA35A,231,8.81,8.97,UPT TOD @3MM,#N/A,#N/A
KJWA35A,231,8.81,8.97,UPT TOD @64MM,#N/A,#N/A
KJWA60A,234,8.81,8.97,UPT TOD @3MM,#N/A,#N/A
KJWA60A,234,8.81,8.97,UPT TOD @64MM,#N/A,#N/A
KJWR35A,253,8.81,8.97,UPT TOD @3MM,#N/A,#N/A
KJWR35A,253,8.81,8.97,UPT TOD @64MM,#N/A,#N/A
KJWR60A,250,8.81,8.97,UPT TOD @3MM,#N/A,#N/A
KJWR60A,250,8.81,8.97,UPT TOD @64MM,#N/A,#N/A
KJWS35A,274,8.81,8.97,UPT TOD @3MM,#N/A,#N/A
KJWS35A,274,8.81,8.97,UPT TOD @64MM,#N/A,#N/A
KJWS60A,272,8.81,8.97,UPT TOD @3MM,#N/A,#N/A
KJWS60A,272,8.81,8.97,UPT TOD @64MM,#N/A,#N/A
KJWX35A,291,8.81,8.97,UPT TOD @3MM,#N/A,#N/A
KJWX35A,291,8.81,8.97,UPT TOD @64MM,#N/A,#N/A
KJWX60A,291,8.81,8.97,UPT TOD @3MM,#N/A,#N/A
KJWX60A,291,8.81,8.97,UPT TOD @64MM,#N/A,#N/A
KLIA00A,288,8.96,9.12,UPT TOD @3MM,#N/A,#N/A
KLIA00A,288,9.19,9.35,UPT TOD @35MM,#N/A,#N/A
KLIR00A,318,8.96,9.12,UPT TOD @3MM,#N/A,#N/A
KLIR00A,318,9.19,9.35,UPT TOD @35MM,#N/A,#N/A
KLIS00A,346,8.96,9.12,UPT TOD @3MM,#N/A,#N/A
KLIS00A,346,9.19,9.35,UPT TOD @35MM,#N/A,#N/A
KRWA35A,230,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
KRWA35A,230,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
KRWA35A,230,8.43,8.59,UPT TOD @76MM,#N/A,#N/A
KRWL35A,224,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
KRWL35A,224,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
KRWL45A,223,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
KRWL45A,223,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
KRWR35A,250,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
KRWR35A,250,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
KRWR35A,250,8.43,8.59,UPT TOD @76MM,#N/A,#N/A
KRWR60A,245,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
KRWR60A,245,8.43,8.59,UPT TOD @64MM,#N/A,#N/A
KRWR60A,245,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
KTWA60A,231,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
KTWA60A,231,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
KTWR60A,247,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
KTWR60A,247,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
KTWS60A,273,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
KTWS60A,273,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
LKHA00A,265,9.32,9.48,UPT TOD @3MM,#N/A,#N/A
LKHA00A,265,9.32,9.48,UPT TOD @51MM,#N/A,#N/A
LKHR00A,282,9.32,9.48,UPT TOD @3MM,#N/A,#N/A
LKHR00A,282,9.32,9.48,UPT TOD @51MM,#N/A,#N/A
LKHS00A,300,9.32,9.48,UPT TOD @3MM,#N/A,#N/A
LKHS00A,300,9.32,9.48,UPT TOD @51MM,#N/A,#N/A
LKHTS00A,321,9.32,9.48,UPT TOD @3MM,#N/A,#N/A
LKHTS00A,321,9.32,9.48,UPT TOD @51MM,#N/A,#N/A
LKWA45A,221,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
LKWA45A,221,8.43,8.59,UPT TOD @64MM,#N/A,#N/A
LKWA45A,221,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
LKWA60A,216,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
LKWA60A,216,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
LKWR45A,238,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
LKWR45A,238,8.43,8.59,UPT TOD @64MM,#N/A,#N/A
LKWR45A,238,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
LKWR60A,231,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
LKWR60A,231,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
LKWS45A,259,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
LKWS45A,259,8.43,8.59,UPT TOD @64MM,#N/A,#N/A
LKWS45A,259,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
LKWS60A,246,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
LKWS60A,246,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
LKWTS45A,273,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
LKWTS45A,273,8.43,8.59,UPT TOD @64MM,#N/A,#N/A
LKWTS45A,273,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
LKWTS60A,271,8.43,8.59,UPT TOD @3MM,#N/A,#N/A
LKWTS60A,271,8.43,8.59,UPT TOD @51MM,#N/A,#N/A
MR086-IL-5,216,9.3,9.4,UPT TOD @10MM,#N/A,#N/A
MR086-IL-5,216,9.3,9.4,UPT TOD @75MM,#N/A,#N/A
MR086-IL-5,216,9.3,9.4,UPT TOD @150MM,#N/A,#N/A
MR086-IR-4,249,9.3,9.4,UPT TOD @150MM,#N/A,#N/A
MR086-IR-4,249,9.3,9.4,UPT TOD @10MM,#N/A,#N/A
MR086-IR-4,249,9.3,9.4,UPT TOD @75MM,#N/A,#N/A
MR086-IRA4,239,9.3,9.4,UPT TOD @150MM,#N/A,#N/A
MR086-IRA4,239,9.3,9.4,UPT TOD @10MM,#N/A,#N/A
MR086-IRA4,239,9.3,9.4,UPT TOD @75MM,#N/A,#N/A
MR086-ISR4,259,9.3,9.4,UPT TOD @150MM,#N/A,#N/A
MR086-ISR4,259,9.3,9.4,UPT TOD @10MM,#N/A,#N/A
MR086-ISR4,259,9.3,9.4,UPT TOD @75MM,#N/A,#N/A
MR086-UL-3,216,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR086-UL-3,216,8.45,8.55,UPT TOD @45MM,#N/A,#N/A
MR086-UL-3,216,8.45,8.55,UPT TOD @90MM,#N/A,#N/A
MR086-UR-1,253,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
MR086-UR-1,253,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR086-UR-1,253,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
MR086-URA1,243,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
MR086-URA1,243,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR086-URA1,243,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
MR086-USR1,263,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
MR086-USR1,263,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR086-USR1,263,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
MR086-WL-1,203,8.45,8.55,UPT TOD @40MM,#N/A,#N/A
MR086-WL-1,203,8.45,8.55,UPT TOD @80MM,#N/A,#N/A
MR086-WL-1,203,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR086-WL-3,213,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
MR086-WL-3,213,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR086-WL-3,213,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
MR086-WR-1,216,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR086-WR-1,216,8.45,8.55,UPT TOD @45MM,#N/A,#N/A
MR086-WR-1,216,8.45,8.55,UPT TOD @90MM,#N/A,#N/A
MR086-WR-3,247,8.45,8.55,UPT TOD @90MM,#N/A,#N/A
MR086-WR-3,247,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR086-WR-3,247,8.45,8.55,UPT TOD @45MM,#N/A,#N/A
MR086-WRA1,206,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR086-WRA1,206,8.45,8.55,UPT TOD @45MM,#N/A,#N/A
MR086-WRA1,206,8.45,8.55,UPT TOD @90MM,#N/A,#N/A
MR086-WRA3,237,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR086-WRA3,237,8.45,8.55,UPT TOD @45MM,#N/A,#N/A
MR086-WRA3,237,8.45,8.55,UPT TOD @90MM,#N/A,#N/A
MR086-WSR1,226,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR086-WSR1,226,8.45,8.55,UPT TOD @45MM,#N/A,#N/A
MR086-WSR1,226,8.45,8.55,UPT TOD @90MM,#N/A,#N/A
MR086-WSR3,257,8.45,8.55,UPT TOD @90MM,5,1
MR086-WSR3,257,8.45,8.55,UPT TOD @10MM,5,1
MR086-WSR3,257,8.45,8.55,UPT TOD @45MM,5,1
MR090-WR-1,226,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR090-WR-1,226,8.45,8.55,UPT TOD @65MM,#N/A,#N/A
MR090-WR-1,226,8.45,8.55,UPT TOD @130MM,#N/A,#N/A
MR090-WS-1,256,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR090-WS-1,256,8.45,8.55,UPT TOD @65MM,#N/A,#N/A
MR090-WS-1,256,8.45,8.55,UPT TOD @130MM,#N/A,#N/A
MR093-IL-5,216,9.3,9.4,UPT TOD @10MM,#N/A,#N/A
MR093-IL-5,216,9.3,9.4,UPT TOD @75MM,#N/A,#N/A
MR093-IL-5,216,9.3,9.4,UPT TOD @150MM,#N/A,#N/A
MR093-IR-4,257,9.3,9.4,UPT TOD @10MM,#N/A,#N/A
MR093-IR-4,257,9.3,9.4,UPT TOD @80MM,#N/A,#N/A
MR093-IR-4,257,9.3,9.4,UPT TOD @160MM,#N/A,#N/A
MR093-UL-1,228,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
MR093-UL-1,228,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
MR093-UL-1,228,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR093-UR-1,253,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR093-UR-1,253,8.45,8.55,UPT TOD @45MM,#N/A,#N/A
MR093-UR-1,253,8.45,8.55,UPT TOD @90MM,#N/A,#N/A
MR093-WL-1,203,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MR093-WL-1,203,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MR093-WL-1,203,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR093-WL-3,223,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
MR093-WL-3,223,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
MR093-WL-3,223,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR093-WR-1,226,8.45,8.55,UPT TOD @80MM,#N/A,#N/A
MR093-WR-1,226,8.45,8.55,UPT TOD @40MM,#N/A,#N/A
MR093-WR-1,226,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR093-WR-3,256,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR093-WR-3,256,8.45,8.55,UPT TOD @40MM,#N/A,#N/A
MR093-WR-3,256,8.45,8.55,UPT TOD @80MM,#N/A,#N/A
MR093-WSR1,236,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR093-WSR1,236,8.45,8.55,UPT TOD @40MM,#N/A,#N/A
MR093-WSR1,236,8.45,8.55,UPT TOD @80MM,#N/A,#N/A
MR097-IL-5,216,9.3,9.4,UPT TOD @10MM,#N/A,#N/A
MR097-IL-5,216,9.3,9.4,UPT TOD @150MM,#N/A,#N/A
MR097-IL-5,216,9.3,9.4,UPT TOD @75MM,#N/A,#N/A
MR097-IR-4,244,9.3,9.4,UPT TOD @10MM,#N/A,#N/A
MR097-IR-4,244,9.3,9.4,UPT TOD @75MM,#N/A,#N/A
MR097-IR-4,244,9.3,9.4,UPT TOD @150MM,#N/A,#N/A
MR097-IRA4,234,9.3,9.4,UPT TOD @10MM,#N/A,#N/A
MR097-IRA4,234,9.3,9.4,UPT TOD @75MM,#N/A,#N/A
MR097-IRA4,234,9.3,9.4,UPT TOD @150MM,#N/A,#N/A
MR097-ISR4,254,9.3,9.4,UPT TOD @10MM,#N/A,#N/A
MR097-ISR4,254,9.3,9.4,UPT TOD @75MM,#N/A,#N/A
MR097-ISR4,254,9.3,9.4,UPT TOD @150MM,#N/A,#N/A
MR097-UL-3,216,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR097-UL-3,216,8.45,8.55,UPT TOD @45MM,#N/A,#N/A
MR097-UL-3,216,8.45,8.55,UPT TOD @90MM,#N/A,#N/A
MR097-UR-1,247,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR097-UR-1,247,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
MR097-UR-1,247,8.45,8.55,UPT TOD @110MM,#N/A,#N/A
MR097-URA1,237,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR097-URA1,237,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
MR097-URA1,237,8.45,8.55,UPT TOD @110MM,#N/A,#N/A
MR097-US-1,269,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR097-US-1,269,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
MR097-US-1,269,8.45,8.55,UPT TOD @110MM,#N/A,#N/A
MR097-USR1,257,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR097-USR1,257,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
MR097-USR1,257,8.45,8.55,UPT TOD @110MM,#N/A,#N/A
MR097-WL-1,203,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR097-WL-1,203,8.45,8.55,UPT TOD @80MM,#N/A,#N/A
MR097-WL-1,203,8.45,8.55,UPT TOD @40MM,#N/A,#N/A
MR097-WL-3,213,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR097-WL-3,213,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
MR097-WL-3,213,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
MR097-WR-1,229,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR097-WR-1,229,8.45,8.55,UPT TOD @80MM,#N/A,#N/A
MR097-WR-1,229,8.45,8.55,UPT TOD @40MM,#N/A,#N/A
MR097-WR-3,241,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MR097-WR-3,241,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MR097-WR-3,241,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
